controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s]
837, 1877, 1.01782e+01, 9.06219e+00, 5.11399e+02, 5.11399e+02, 2.08000e+02, 7.11241e-01, 4.61620e+00, 0.00000e+00
838, 1884, 1.02162e+01, 9.05965e+00, 5.08670e+02, 5.08670e+02, 2.08000e+02, 7.15499e-01, 4.66452e+00, 0.00000e+00
839, 1887, 1.02324e+01, 9.06203e+00, 5.20079e+02, 5.20079e+02, 2.08000e+02, 7.19131e-01, 4.59034e+00, 0.00000e+00
840, 1889, 1.02433e+01, 9.06082e+00, 0.00000e+00, 0.00000e+00, 2.16000e+02, 7.25251e-01, 4.60807e+00, 0.00000e+00
841, 1894, 1.02704e+01, 9.03915e+00, 5.42188e+02, 5.42188e+02, 2.16000e+02, 7.31257e-01, 4.53882e+00, 0.00000e+00
842, 1893, 1.02650e+01, 9.00854e+00, 5.34818e+02, 5.34818e+02, 2.16000e+02, 7.37982e-01, 4.46647e+00, 0.00000e+00
843, 1897, 1.02867e+01, 8.96078e+00, 5.34000e+02, 5.34000e+02, 2.16000e+02, 7.50132e-01, 4.34875e+00, 0.00000e+00
844, 1902, 1.03138e+01, 8.91312e+00, 5.35201e+02, 5.35201e+02, 2.16000e+02, 7.61830e-01, 4.34475e+00, 0.00000e+00
845, 1907, 1.03409e+01, 8.86386e+00, 5.36784e+02, 5.36784e+02, 2.16000e+02, 7.86576e-01, 4.22747e+00, 0.00000e+00
846, 1912, 1.03680e+01, 8.81923e+00, 5.36511e+02, 5.36511e+02, 2.16000e+02, 8.05962e-01, 4.13049e+00, 0.00000e+00
847, 1918, 1.04005e+01, 8.39146e+00, 3.95449e+02, 3.95449e+02, 2.16000e+02, 6.05318e-01, 4.52355e+00, 0.00000e+00
848, 1924, 1.04331e+01, 8.49562e+00, 3.92993e+02, 3.92993e+02, 2.16000e+02, 4.82848e-01, 4.98919e+00, 0.00000e+00
849, 1925, 1.04385e+01, 8.62872e+00, 3.95722e+02, 3.95722e+02, 2.16000e+02, 4.21818e-01, 5.75376e+00, 0.00000e+00
850, 1910, 1.03571e+01, 8.74188e+00, 3.52349e+02, 3.52349e+02, 2.16000e+02, 3.87435e-01, 6.40146e+00, 0.00000e+00
851, 1912, 1.03680e+01, 8.87178e+00, 3.28821e+02, 3.28821e+02, 2.16000e+02, 3.63494e-01, 7.29560e+00, 0.00000e+00
852, 1916, 1.03897e+01, 9.11738e+00, 3.46344e+02, 3.46344e+02, 2.16000e+02, 3.53340e-01, 8.03901e+00, 0.00000e+00
853, 1907, 1.03409e+01, 9.16888e+00, 2.98796e+02, 2.98796e+02, 2.16000e+02, 3.42947e-01, 7.83850e+00, 0.00000e+00
854, 1914, 1.03788e+01, 9.28217e+00, 3.22488e+02, 3.22488e+02, 2.16000e+02, 3.34378e-01, 6.93747e+00, 0.00000e+00
855, 1910, 1.03571e+01, 9.28566e+00, 2.94156e+02, 2.94156e+02, 2.16000e+02, 3.28272e-01, 6.07611e+00, 0.00000e+00
856, 1912, 1.03680e+01, 9.33126e+00, 3.04364e+02, 3.04364e+02, 2.16000e+02, 3.25314e-01, 5.68231e+00, 0.00000e+00
857, 1886, 1.02270e+01, 9.30148e+00, 2.77342e+02, 2.77342e+02, 2.16000e+02, 3.26087e-01, 4.98957e+00, 0.00000e+00
858, 1877, 1.01782e+01, 9.30094e+00, 2.84221e+02, 2.84221e+02, 2.16000e+02, 3.31913e-01, 4.83452e+00, 0.00000e+00
859, 1876, 1.01728e+01, 9.27318e+00, 2.74121e+02, 2.74121e+02, 2.16000e+02, 3.42751e-01, 4.51625e+00, 0.00000e+00
860, 1878, 1.01836e+01, 9.26365e+00, 2.80126e+02, 2.80126e+02, 2.16000e+02, 3.57827e-01, 4.48669e+00, 0.00000e+00
861, 1875, 1.01674e+01, 9.24109e+00, 2.67516e+02, 2.67516e+02, 2.16000e+02, 3.76000e-01, 4.42627e+00, 0.00000e+00
862, 1878, 1.01836e+01, 9.23562e+00, 2.73848e+02, 2.73848e+02, 2.16000e+02, 3.89776e-01, 4.38491e+00, 0.00000e+00
863, 1875, 1.01674e+01, 9.22771e+00, 2.73357e+02, 2.73357e+02, 2.16000e+02, 4.04800e-01, 4.49161e+00, 0.00000e+00
864, 1878, 1.01836e+01, 9.22795e+00, 2.86623e+02, 2.86623e+02, 2.16000e+02, 4.19595e-01, 4.23806e+00, 0.00000e+00
865, 1875, 1.01674e+01, 9.22625e+00, 2.77943e+02, 2.77943e+02, 2.16000e+02, 4.32533e-01, 4.17447e+00, 0.00000e+00
866, 1864, 1.01077e+01, 9.22474e+00, 2.85833e+02, 2.85833e+02, 2.16000e+02, 4.49034e-01, 4.06198e+00, 0.00000e+00
867, 1862, 1.00969e+01, 9.21060e+00, 2.94622e+02, 2.94622e+02, 2.16000e+02, 4.64554e-01, 3.92474e+00, 0.00000e+00
868, 1864, 1.01077e+01, 9.19508e+00, 3.07341e+02, 3.07341e+02, 2.16000e+02, 4.76395e-01, 4.12661e+00, 0.00000e+00
869, 1862, 1.00969e+01, 9.17085e+00, 3.21425e+02, 3.21425e+02, 2.16000e+02, 4.89259e-01, 3.96683e+00, 0.00000e+00
870, 1867, 1.01240e+01, 9.15610e+00, 3.27430e+02, 3.27430e+02, 2.16000e+02, 5.01875e-01, 4.21268e+00, 0.00000e+00
871, 1870, 1.01402e+01, 9.14765e+00, 3.39549e+02, 3.39549e+02, 2.16000e+02, 5.13369e-01, 4.06177e+00, 0.00000e+00
872, 1865, 1.01131e+01, 9.14649e+00, 3.42661e+02, 3.42661e+02, 2.16000e+02, 5.24933e-01, 4.30612e+00, 0.00000e+00
873, 1868, 1.01294e+01, 9.13997e+00, 3.43534e+02, 3.43534e+02, 2.16000e+02, 5.43897e-01, 4.31300e+00, 0.00000e+00
874, 1871, 1.01457e+01, 9.13680e+00, 3.56691e+02, 3.56691e+02, 2.16000e+02, 5.51042e-01, 4.33164e+00, 0.00000e+00
875, 1873, 1.01565e+01, 9.13475e+00, 3.56691e+02, 3.56691e+02, 2.16000e+02, 5.65937e-01, 4.32371e+00, 0.00000e+00
876, 1869, 1.01348e+01, 9.12249e+00, 3.55217e+02, 3.55217e+02, 2.16000e+02, 5.75709e-01, 4.33607e+00, 0.00000e+00
877, 1868, 1.01294e+01, 9.11939e+00, 3.55107e+02, 3.55107e+02, 2.16000e+02, 5.87259e-01, 4.29309e+00, 0.00000e+00
878, 1871, 1.01457e+01, 9.10437e+00, 3.62422e+02, 3.62422e+02, 2.16000e+02, 5.98076e-01, 4.24224e+00, 0.00000e+00
879, 1870, 1.01402e+01, 9.09997e+00, 3.72030e+02, 3.72030e+02, 2.16000e+02, 6.07487e-01, 4.32047e+00, 0.00000e+00
880, 1871, 1.01457e+01, 9.08890e+00, 3.78636e+02, 3.78636e+02, 2.16000e+02, 6.20524e-01, 4.30019e+00, 0.00000e+00
881, 1871, 1.01457e+01, 9.08767e+00, 3.84531e+02, 3.84531e+02, 2.16000e+02, 6.30679e-01, 4.32351e+00, 0.00000e+00
882, 1871, 1.01457e+01, 9.08780e+00, 3.88953e+02, 3.88953e+02, 2.16000e+02, 6.39230e-01, 4.50878e+00, 0.00000e+00
883, 1872, 1.01511e+01, 9.08000e+00, 3.95559e+02, 3.95559e+02, 2.16000e+02, 6.47970e-01, 4.37222e+00, 0.00000e+00
884, 1876, 1.01728e+01, 9.07530e+00, 4.02000e+02, 4.02000e+02, 2.16000e+02, 6.51919e-01, 4.47517e+00, 0.00000e+00
885, 1877, 1.01782e+01, 9.07048e+00, 4.09151e+02, 4.09151e+02, 2.16000e+02, 6.59563e-01, 4.46663e+00, 0.00000e+00
886, 1880, 1.01945e+01, 9.06732e+00, 4.20288e+02, 4.20288e+02, 2.16000e+02, 6.65957e-01, 4.51586e+00, 0.00000e+00
887, 1879, 1.01890e+01, 9.06674e+00, 4.34645e+02, 4.34645e+02, 2.16000e+02, 6.72698e-01, 4.59165e+00, 0.00000e+00
888, 1882, 1.02053e+01, 9.06499e+00, 4.37757e+02, 4.37757e+02, 2.16000e+02, 6.81190e-01, 4.61012e+00, 0.00000e+00
889, 1886, 1.02270e+01, 9.05656e+00, 4.41032e+02, 4.41032e+02, 2.16000e+02, 6.85048e-01, 4.50621e+00, 0.00000e+00
890, 1889, 1.02433e+01, 9.05454e+00, 4.56044e+02, 4.56044e+02, 2.16000e+02, 6.90842e-01, 4.51491e+00, 0.00000e+00
891, 1891, 1.02541e+01, 9.04811e+00, 4.60248e+02, 4.60248e+02, 2.16000e+02, 7.00687e-01, 4.56580e+00, 0.00000e+00
892, 1890, 1.02487e+01, 9.04115e+00, 4.71984e+02, 4.71984e+02, 2.16000e+02, 7.08466e-01, 4.55840e+00, 0.00000e+00
893, 1896, 1.02812e+01, 9.03465e+00, 4.77989e+02, 4.77989e+02, 2.16000e+02, 7.15717e-01, 4.57844e+00, 0.00000e+00
894, 1901, 1.03083e+01, 9.02955e+00, 4.87597e+02, 4.87597e+02, 2.16000e+02, 7.18569e-01, 4.67250e+00, 0.00000e+00
895, 1906, 1.03355e+01, 9.02566e+00, 4.98570e+02, 4.98570e+02, 2.16000e+02, 7.28227e-01, 4.66845e+00, 0.00000e+00
896, 1913, 1.03734e+01, 9.02370e+00, 4.99825e+02, 4.99825e+02, 2.16000e+02, 7.32358e-01, 4.69963e+00, 0.00000e+00
897, 1916, 1.03897e+01, 9.01979e+00, 5.09718e+02, 5.09718e+02, 2.16000e+02, 7.35908e-01, 4.68345e+00, 0.00000e+00
898, 1920, 1.04114e+01, 9.02712e+00, 5.14194e+02, 5.14194e+02, 2.16000e+02, 7.42708e-01, 4.78722e+00, 0.00000e+00
899, 1922, 1.04222e+01, 9.02740e+00, 5.21127e+02, 5.21127e+02, 2.16000e+02, 7.50260e-01, 4.73199e+00, 0.00000e+00
900, 1922, 1.04222e+01, 9.02337e+00, 0.00000e+00, 0.00000e+00, 2.34000e+02, 7.53902e-01, 4.85252e+00, 0.00000e+00
901, 1930, 1.04656e+01, 9.00753e+00, 5.26859e+02, 5.26859e+02, 2.34000e+02, 7.59585e-01, 4.69700e+00, 0.00000e+00
902, 1932, 1.04764e+01, 8.98735e+00, 5.21073e+02, 5.21073e+02, 2.34000e+02, 7.63975e-01, 4.53544e+00, 0.00000e+00
903, 1937, 1.05036e+01, 8.93993e+00, 5.25385e+02, 5.25385e+02, 2.34000e+02, 7.69231e-01, 4.49803e+00, 0.00000e+00
904, 1939, 1.05144e+01, 8.88812e+00, 5.22656e+02, 5.22656e+02, 2.34000e+02, 7.82878e-01, 4.37514e+00, 0.00000e+00
905, 1945, 1.05469e+01, 8.84036e+00, 5.27624e+02, 5.27624e+02, 2.34000e+02, 8.01542e-01, 4.30940e+00, 0.00000e+00
906, 1949, 1.05686e+01, 8.79602e+00, 5.28497e+02, 5.28497e+02, 2.34000e+02, 8.24525e-01, 4.32296e+00, 0.00000e+00
907, 1953, 1.05903e+01, 8.32141e+00, 3.79630e+02, 3.79630e+02, 2.34000e+02, 6.07783e-01, 4.66472e+00, 0.00000e+00
908, 1959, 1.06229e+01, 8.44927e+00, 3.79903e+02, 3.79903e+02, 2.34000e+02, 4.72180e-01, 5.24187e+00, 0.00000e+00
909, 1966, 1.06608e+01, 8.57775e+00, 3.75154e+02, 3.75154e+02, 2.34000e+02, 4.03357e-01, 5.90606e+00, 0.00000e+00
910, 1953, 1.05903e+01, 8.73138e+00, 3.43261e+02, 3.43261e+02, 2.34000e+02, 3.70712e-01, 6.73167e+00, 0.00000e+00
911, 1956, 1.06066e+01, 8.85388e+00, 3.24078e+02, 3.24078e+02, 2.34000e+02, 3.63497e-01, 7.60005e+00, 0.00000e+00
912, 1955, 1.06012e+01, 9.12740e+00, 3.53993e+02, 3.53993e+02, 2.34000e+02, 3.55499e-01, 8.34616e+00, 0.00000e+00
913, 1948, 1.05632e+01, 9.19105e+00, 3.17964e+02, 3.17964e+02, 2.34000e+02, 3.53696e-01, 8.06201e+00, 0.00000e+00
914, 1954, 1.05957e+01, 9.30581e+00, 3.37791e+02, 3.37791e+02, 2.34000e+02, 3.46981e-01, 7.01437e+00, 0.00000e+00
915, 1950, 1.05741e+01, 9.32285e+00, 3.10602e+02, 3.10602e+02, 2.34000e+02, 3.42051e-01, 6.04626e+00, 0.00000e+00
916, 1952, 1.05849e+01, 9.35300e+00, 3.24304e+02, 3.24304e+02, 2.34000e+02, 3.33504e-01, 5.33954e+00, 0.00000e+00
917, 1931, 1.04710e+01, 9.30679e+00, 2.95644e+02, 2.95644e+02, 2.34000e+02, 3.35060e-01, 4.90596e+00, 0.00000e+00
918, 1919, 1.04060e+01, 9.28981e+00, 2.95644e+02, 2.95644e+02, 2.34000e+02, 3.36113e-01, 4.58272e+00, 0.00000e+00
919, 1919, 1.04060e+01, 9.23806e+00, 2.77575e+02, 2.77575e+02, 2.34000e+02, 3.51746e-01, 4.63717e+00, 0.00000e+00
920, 1925, 1.04385e+01, 9.22502e+00, 2.86582e+02, 2.86582e+02, 2.34000e+02, 3.68831e-01, 4.62594e+00, 0.00000e+00
921, 1928, 1.04548e+01, 9.22189e+00, 2.86146e+02, 2.86146e+02, 2.34000e+02, 3.80187e-01, 4.64702e+00, 0.00000e+00
922, 1923, 1.04276e+01, 9.23079e+00, 2.92318e+02, 2.92318e+02, 2.34000e+02, 3.95216e-01, 4.74496e+00, 0.00000e+00
923, 1921, 1.04168e+01, 9.23502e+00, 2.90539e+02, 2.90539e+02, 2.34000e+02, 4.08121e-01, 4.55489e+00, 0.00000e+00
924, 1917, 1.03951e+01, 9.23404e+00, 2.96598e+02, 2.96598e+02, 2.34000e+02, 4.15754e-01, 4.35999e+00, 0.00000e+00
925, 1913, 1.03734e+01, 9.22611e+00, 3.05169e+02, 3.05169e+02, 2.34000e+02, 4.26555e-01, 4.30201e+00, 0.00000e+00
926, 1909, 1.03517e+01, 9.20859e+00, 3.01457e+02, 3.01457e+02, 2.34000e+02, 4.38449e-01, 4.21003e+00, 0.00000e+00
927, 1909, 1.03517e+01, 9.17951e+00, 3.15366e+02, 3.15366e+02, 2.34000e+02, 4.45259e-01, 4.31383e+00, 0.00000e+00
928, 1912, 1.03680e+01, 9.17047e+00, 3.23227e+02, 3.23227e+02, 2.34000e+02, 4.50837e-01, 4.28408e+00, 0.00000e+00
929, 1913, 1.03734e+01, 9.16799e+00, 3.29177e+02, 3.29177e+02, 2.34000e+02, 4.60533e-01, 4.26029e+00, 0.00000e+00
930, 1911, 1.03626e+01, 9.16305e+00, 3.37693e+02, 3.37693e+02, 2.34000e+02, 4.77237e-01, 4.39047e+00, 0.00000e+00
931, 1914, 1.03788e+01, 9.15655e+00, 3.41733e+02, 3.41733e+02, 2.34000e+02, 4.90596e-01, 4.57993e+00, 0.00000e+00
932, 1909, 1.03517e+01, 9.15977e+00, 3.47410e+02, 3.47410e+02, 2.34000e+02, 5.02881e-01, 4.35381e+00, 0.00000e+00
933, 1909, 1.03517e+01, 9.15325e+00, 3.57291e+02, 3.57291e+02, 2.34000e+02, 5.21215e-01, 4.46742e+00, 0.00000e+00
934, 1907, 1.03409e+01, 9.15402e+00, 3.57018e+02, 3.57018e+02, 2.34000e+02, 5.31201e-01, 4.39608e+00, 0.00000e+00
935, 1907, 1.03409e+01, 9.15446e+00, 3.61003e+02, 3.61003e+02, 2.34000e+02, 5.41689e-01, 4.39946e+00, 0.00000e+00
936, 1905, 1.03300e+01, 9.14398e+00, 3.58765e+02, 3.58765e+02, 2.34000e+02, 5.50656e-01, 4.29616e+00, 0.00000e+00
937, 1905, 1.03300e+01, 9.12624e+00, 3.71539e+02, 3.71539e+02, 2.34000e+02, 5.59055e-01, 4.39179e+00, 0.00000e+00
938, 1904, 1.03246e+01, 9.12794e+00, 3.87152e+02, 3.87152e+02, 2.34000e+02, 5.66176e-01, 4.43322e+00, 0.00000e+00
939, 1908, 1.03463e+01, 9.12462e+00, 3.98616e+02, 3.98616e+02, 2.34000e+02, 5.79140e-01, 4.48896e+00, 0.00000e+00
940, 1907, 1.03409e+01, 9.11130e+00, 4.04566e+02, 4.04566e+02, 2.34000e+02, 5.85212e-01, 4.35698e+00, 0.00000e+00
941, 1913, 1.03734e+01, 9.10463e+00, 4.18213e+02, 4.18213e+02, 2.34000e+02, 5.95400e-01, 4.39880e+00, 0.00000e+00
942, 1914, 1.03788e+01, 9.09857e+00, 4.31206e+02, 4.31206e+02, 2.34000e+02, 6.01881e-01, 4.32610e+00, 0.00000e+00
943, 1918, 1.04005e+01, 9.09360e+00, 4.46546e+02, 4.46546e+02, 2.34000e+02, 6.06882e-01, 4.60203e+00, 0.00000e+00
944, 1917, 1.03951e+01, 9.09081e+00, 4.56590e+02, 4.56590e+02, 2.34000e+02, 6.15545e-01, 4.62249e+00, 0.00000e+00
945, 1918, 1.04005e+01, 9.09430e+00, 4.76024e+02, 4.76024e+02, 2.34000e+02, 6.26173e-01, 4.63179e+00, 0.00000e+00
946, 1920, 1.04114e+01, 9.09037e+00, 4.79300e+02, 4.79300e+02, 2.34000e+02, 6.36458e-01, 4.65683e+00, 0.00000e+00
947, 1918, 1.04005e+01, 9.08279e+00, 4.86997e+02, 4.86997e+02, 2.34000e+02, 6.46507e-01, 4.51468e+00, 0.00000e+00
948, 1920, 1.04114e+01, 9.07729e+00, 4.93984e+02, 4.93984e+02, 2.34000e+02, 6.58333e-01, 4.61461e+00, 0.00000e+00
949, 1928, 1.04548e+01, 9.06371e+00, 4.99607e+02, 4.99607e+02, 2.34000e+02, 6.60788e-01, 4.53969e+00, 0.00000e+00
950, 1926, 1.04439e+01, 9.06894e+00, 5.03319e+02, 5.03319e+02, 2.34000e+02, 6.68744e-01, 4.62761e+00, 0.00000e+00
951, 1928, 1.04548e+01, 9.05852e+00, 5.05393e+02, 5.05393e+02, 2.34000e+02, 6.77386e-01, 4.63895e+00, 0.00000e+00
952, 1930, 1.04656e+01, 9.05695e+00, 5.16112e+02, 5.16112e+02, 2.34000e+02, 6.82902e-01, 4.72471e+00, 0.00000e+00
953, 1935, 1.04927e+01, 9.05007e+00, 5.24188e+02, 5.24188e+02, 2.34000e+02, 6.89922e-01, 4.61873e+00, 0.00000e+00
954, 1934, 1.04873e+01, 9.05514e+00, 5.26917e+02, 5.26917e+02, 2.34000e+02, 6.93899e-01, 4.75803e+00, 0.00000e+00
955, 1939, 1.05144e+01, 9.05367e+00, 5.35488e+02, 5.35488e+02, 2.34000e+02, 7.05003e-01, 4.73190e+00, 0.00000e+00
956, 1941, 1.05252e+01, 9.04808e+00, 5.43786e+02, 5.43786e+02, 2.34000e+02, 7.09428e-01, 4.71277e+00, 0.00000e+00
957, 1943, 1.05361e+01, 9.04928e+00, 5.50282e+02, 5.50282e+02, 2.34000e+02, 7.15389e-01, 4.82523e+00, 0.00000e+00
958, 1945, 1.05469e+01, 9.05426e+00, 5.49572e+02, 5.49572e+02, 2.34000e+02, 7.18252e-01, 4.79752e+00, 0.00000e+00
959, 1951, 1.05795e+01, 9.04745e+00, 5.49354e+02, 5.49354e+02, 2.34000e+02, 7.23731e-01, 4.76362e+00, 0.00000e+00
960, 1955, 1.06012e+01, 9.04327e+00, 0.00000e+00, 0.00000e+00, 2.56000e+02, 7.27877e-01, 4.69718e+00, 0.00000e+00
961, 1959, 1.06229e+01, 9.03180e+00, 5.70647e+02, 5.70647e+02, 2.56000e+02, 7.35579e-01, 4.62978e+00, 0.00000e+00
962, 1962, 1.06391e+01, 9.00823e+00, 5.65407e+02, 5.65407e+02, 2.56000e+02, 7.42100e-01, 4.56500e+00, 0.00000e+00
963, 1968, 1.06717e+01, 8.96465e+00, 5.69009e+02, 5.69009e+02, 2.56000e+02, 7.54065e-01, 4.55253e+00, 0.00000e+00
964, 1973, 1.06988e+01, 8.90663e+00, 5.67426e+02, 5.67426e+02, 2.56000e+02, 7.67359e-01, 4.37015e+00, 0.00000e+00
965, 1980, 1.07367e+01, 8.84258e+00, 5.65731e+02, 5.65731e+02, 2.56000e+02, 7.86869e-01, 4.27725e+00, 0.00000e+00
966, 1984, 1.07584e+01, 8.79225e+00, 5.66425e+02, 5.66425e+02, 2.56000e+02, 8.09980e-01, 4.22331e+00, 0.00000e+00
967, 1990, 1.07910e+01, 8.33695e+00, 4.09752e+02, 4.09752e+02, 2.56000e+02, 6.04523e-01, 4.68354e+00, 0.00000e+00
968, 1995, 1.08181e+01, 8.45295e+00, 4.05494e+02, 4.05494e+02, 2.56000e+02, 4.82206e-01, 5.18315e+00, 0.00000e+00
969, 1999, 1.08398e+01, 8.58018e+00, 3.98397e+02, 3.98397e+02, 2.56000e+02, 4.10205e-01, 5.88577e+00, 0.00000e+00
970, 1982, 1.07476e+01, 8.69233e+00, 3.55107e+02, 3.55107e+02, 2.56000e+02, 3.79415e-01, 6.63714e+00, 0.00000e+00
971, 1987, 1.07747e+01, 8.82462e+00, 3.42170e+02, 3.42170e+02, 2.56000e+02, 3.66381e-01, 7.60974e+00, 0.00000e+00
972, 1990, 1.07910e+01, 9.08911e+00, 3.64022e+02, 3.64022e+02, 2.56000e+02, 3.52764e-01, 8.32459e+00, 0.00000e+00
973, 1982, 1.07476e+01, 9.14029e+00, 3.11725e+02, 3.11725e+02, 2.56000e+02, 3.43592e-01, 8.18667e+00, 0.00000e+00
974, 1984, 1.07584e+01, 9.26209e+00, 3.37109e+02, 3.37109e+02, 2.56000e+02, 3.32157e-01, 7.29020e+00, 0.00000e+00
975, 1982, 1.07476e+01, 9.27987e+00, 3.07903e+02, 3.07903e+02, 2.56000e+02, 3.28456e-01, 6.29694e+00, 0.00000e+00
976, 1979, 1.07313e+01, 9.31627e+00, 3.21223e+02, 3.21223e+02, 2.56000e+02, 3.23396e-01, 5.53384e+00, 0.00000e+00
977, 1965, 1.06554e+01, 9.27221e+00, 2.86057e+02, 2.86057e+02, 2.56000e+02, 3.22137e-01, 5.15170e+00, 0.00000e+00
978, 1955, 1.06012e+01, 9.25197e+00, 2.81363e+02, 2.81363e+02, 2.56000e+02, 3.24297e-01, 4.74087e+00, 0.00000e+00
979, 1945, 1.05469e+01, 9.22810e+00, 2.72683e+02, 2.72683e+02, 2.56000e+02, 3.35219e-01, 4.69184e+00, 0.00000e+00
980, 1944, 1.05415e+01, 9.22438e+00, 2.83819e+02, 2.83819e+02, 2.56000e+02, 3.50823e-01, 4.78170e+00, 0.00000e+00
981, 1943, 1.05361e+01, 9.20050e+00, 2.72410e+02, 2.72410e+02, 2.56000e+02, 3.66444e-01, 4.54095e+00, 0.00000e+00
982, 1940, 1.05198e+01, 9.20743e+00, 2.76286e+02, 2.76286e+02, 2.56000e+02, 3.75258e-01, 4.68033e+00, 0.00000e+00
983, 1940, 1.05198e+01, 9.20501e+00, 2.76067e+02, 2.76067e+02, 2.56000e+02, 3.85567e-01, 4.52820e+00, 0.00000e+00
984, 1933, 1.04819e+01, 9.20270e+00, 2.73174e+02, 2.73174e+02, 2.56000e+02, 3.99379e-01, 4.60800e+00, 0.00000e+00
985, 1927, 1.04493e+01, 9.19599e+00, 2.72464e+02, 2.72464e+02, 2.56000e+02, 4.10483e-01, 4.57654e+00, 0.00000e+00
986, 1930, 1.04656e+01, 9.18562e+00, 2.64658e+02, 2.64658e+02, 2.56000e+02, 4.20725e-01, 4.45021e+00, 0.00000e+00
987, 1924, 1.04331e+01, 9.17112e+00, 2.68534e+02, 2.68534e+02, 2.56000e+02, 4.30873e-01, 4.37850e+00, 0.00000e+00
988, 1922, 1.04222e+01, 9.14818e+00, 2.75685e+02, 2.75685e+02, 2.56000e+02, 4.40687e-01, 4.35007e+00, 0.00000e+00
989, 1926, 1.04439e+01, 9.12667e+00, 2.72464e+02, 2.72464e+02, 2.56000e+02, 4.51713e-01, 4.37194e+00, 0.00000e+00
990, 1924, 1.04331e+01, 9.11846e+00, 2.85075e+02, 2.85075e+02, 2.56000e+02, 4.61538e-01, 4.41248e+00, 0.00000e+00
991, 1921, 1.04168e+01, 9.11572e+00, 2.95774e+02, 2.95774e+02, 2.56000e+02, 4.74753e-01, 4.46890e+00, 0.00000e+00
992, 1918, 1.04005e+01, 9.10923e+00, 3.04836e+02, 3.04836e+02, 2.56000e+02, 4.84880e-01, 4.36405e+00, 0.00000e+00
993, 1917, 1.03951e+01, 9.11384e+00, 3.08821e+02, 3.08821e+02, 2.56000e+02, 4.99218e-01, 4.55417e+00, 0.00000e+00
994, 1915, 1.03843e+01, 9.11111e+00, 3.06201e+02, 3.06201e+02, 2.56000e+02, 5.07050e-01, 4.49088e+00, 0.00000e+00
995, 1914, 1.03788e+01, 9.10581e+00, 3.13734e+02, 3.13734e+02, 2.56000e+02, 5.11494e-01, 4.49943e+00, 0.00000e+00
996, 1911, 1.03626e+01, 9.10205e+00, 3.10022e+02, 3.10022e+02, 2.56000e+02, 5.21716e-01, 4.41329e+00, 0.00000e+00
997, 1917, 1.03951e+01, 9.08784e+00, 3.26781e+02, 3.26781e+02, 2.56000e+02, 5.35211e-01, 4.38619e+00, 0.00000e+00
998, 1915, 1.03843e+01, 9.08411e+00, 3.26672e+02, 3.26672e+02, 2.56000e+02, 5.46736e-01, 4.38847e+00, 0.00000e+00
999, 1909, 1.03517e+01, 9.07119e+00, 3.34042e+02, 3.34042e+02, 2.56000e+02, 5.58408e-01, 4.46428e+00, 0.00000e+00
1000, 1910, 1.03571e+01, 9.06795e+00, 3.35789e+02, 3.35789e+02, 2.56000e+02, 5.65445e-01, 4.50652e+00, 0.00000e+00
1001, 1911, 1.03626e+01, 9.06769e+00, 3.43923e+02, 3.43923e+02, 2.56000e+02, 5.73522e-01, 4.60487e+00, 0.00000e+00
1002, 1909, 1.03517e+01, 9.06292e+00, 3.50473e+02, 3.50473e+02, 2.56000e+02, 5.81456e-01, 4.52337e+00, 0.00000e+00
1003, 1910, 1.03571e+01, 9.06712e+00, 3.58607e+02, 3.58607e+02, 2.56000e+02, 5.89529e-01, 4.59184e+00, 0.00000e+00
1004, 1913, 1.03734e+01, 9.07120e+00, 3.69307e+02, 3.69307e+02, 2.56000e+02, 5.97491e-01, 4.58452e+00, 0.00000e+00
1005, 1916, 1.03897e+01, 9.05594e+00, 3.74930e+02, 3.74930e+02, 2.56000e+02, 6.06472e-01, 4.53191e+00, 0.00000e+00
1006, 1916, 1.03897e+01, 9.06375e+00, 3.84483e+02, 3.84483e+02, 2.56000e+02, 6.13257e-01, 4.54835e+00, 0.00000e+00
1007, 1916, 1.03897e+01, 9.05828e+00, 3.92617e+02, 3.92617e+02, 2.56000e+02, 6.21608e-01, 4.53370e+00, 0.00000e+00
1008, 1912, 1.03680e+01, 9.06465e+00, 4.05282e+02, 4.05282e+02, 2.56000e+02, 6.29184e-01, 4.56833e+00, 0.00000e+00
1009, 1912, 1.03680e+01, 9.05698e+00, 4.15763e+02, 4.15763e+02, 2.56000e+02, 6.38598e-01, 4.56131e+00, 0.00000e+00
1010, 1910, 1.03571e+01, 9.05685e+00, 4.23569e+02, 4.23569e+02, 2.56000e+02, 6.47644e-01, 4.57334e+00, 0.00000e+00
1011, 1912, 1.03680e+01, 9.05643e+00, 4.31976e+02, 4.31976e+02, 2.56000e+02, 6.54289e-01, 4.59110e+00, 0.00000e+00
1012, 1918, 1.04005e+01, 9.05228e+00, 4.37599e+02, 4.37599e+02, 2.56000e+02, 6.62148e-01, 4.63851e+00, 0.00000e+00
1013, 1919, 1.04060e+01, 9.04441e+00, 4.54631e+02, 4.54631e+02, 2.56000e+02, 6.69620e-01, 4.55599e+00, 0.00000e+00
1014, 1924, 1.04331e+01, 9.03460e+00, 4.60581e+02, 4.60581e+02, 2.56000e+02, 6.79314e-01, 4.55821e+00, 0.00000e+00
